('BAG1', 'MKI67', 0.08918565774068771)
('BAG1', 'MLPH', -0.07269455996650728)
('BAG1', 'MMP11', -0.043818975698759685)
('BAG1', 'MYC', -0.2594667377951987)
('BAG1', 'NAT1', 0.11754936813662378)
('BAG1', 'NDC80', -0.0964363814228119)
('BAG1', 'NUF2', 0.04370982552821027)
('BAG1', 'PGR', -0.07142562901486561)
('BAG1', 'PHGDH', -0.14983415439862363)
('BAG1', 'RRM2', -0.00852395200305079)
('BAG1', 'SFRP1', 0.0160120566942758)
('BAG1', 'SLC39A6', -0.10127101453204782)
('BAG1', 'TYMS', -0.12140099593567309)
('BAG1', 'UBE2C', 0.017303907114995902)
('BAG1', 'UBE2T', 0.23113849462907776)
('BCL2', 'ACTR3B', 0.12345226709699476)
('BCL2', 'ANLN', -0.15490606737366217)
('BCL2', 'BAG1', -0.11313702443310258)
('BCL2', 'BCL2', 0.43582801973385704)
('BCL2', 'BIRC5', 0.024820779958502886)
('BCL2', 'BLVRA', 0.04617600336661843)
('BCL2', 'CCNB1', 0.4643103233887117)
('BCL2', 'CCNE1', -0.11949712159793514)
('BCL2', 'CDC20', -0.12191026420228016)
('BCL2', 'CDH3', -0.25511524470632446)
('BCL2', 'CENPF', 0.04765888479067149)
('BCL2', 'CEP55', 0.05425569234943143)
('BCL2', 'CXXC5', 0.3605911859996821)
('BCL2', 'EGFR', -0.023379260117318498)
('BCL2', 'ERBB2', -0.24691081100678625)
('BCL2', 'ESR1', -0.12398192456505278)
('BCL2', 'EXO1', -0.06965134511568558)
('BCL2', 'FGFR4', 0.46122498821569125)
('BCL2', 'FOXA1', 0.259833336013285)
('BCL2', 'FOXC1', -0.3661846391609962)
('BCL2', 'GRB7', -0.22842835459745942)
('BCL2', 'KIF2C', -0.08851992742250216)
('BCL2', 'KRT14', 0.13371113074999177)
('BCL2', 'KRT17', 0.13371113074999177)
('BCL2', 'KRT5', 0.11286774579273998)
('BCL2', 'MAPT', 0.13408767748381276)
('BCL2', 'MELK', -0.03136097274979993)
('BCL2', 'MKI67', -0.13701307572884344)
('BCL2', 'MLPH', 0.17203134073362888)
('BCL2', 'MMP11', 0.031235341827243964)
('BCL2', 'MYC', -0.17086155784485413)
('BCL2', 'NAT1', -0.07114762030357827)
('BCL2', 'NDC80', 0.055323553386588356)
('BCL2', 'NUF2', -0.28916982699764426)
('BCL2', 'PGR', -0.4288515863099395)
('BCL2', 'PHGDH', -0.07329538336473174)
('BCL2', 'RRM2', 0.004908705991816357)
('BCL2', 'SFRP1', 0.02430862139233067)
('BCL2', 'SLC39A6', 0.25571781419929124)
('BCL2', 'TYMS', 0.03631138574251299)
('BCL2', 'UBE2C', 0.009209617862926203)
('BCL2', 'UBE2T', -0.07308438118676566)
('BIRC5', 'ACTR3B', 0.0413371110164997)
