('BLVRA', 'FGFR4', nan)
('BLVRA', 'FOXA1', 0.54453758604354)
('BLVRA', 'FOXC1', nan)
('BLVRA', 'GRB7', 0.00808680805922816)
('BLVRA', 'KIF2C', -0.4123759679981295)
('BLVRA', 'KRT14', -0.21297655425173728)
('BLVRA', 'KRT17', -0.2610220279628746)
('BLVRA', 'KRT5', -0.18561293879680058)
('BLVRA', 'MAPT', 0.33188293604403846)
('BLVRA', 'MELK', nan)
('BLVRA', 'MKI67', -0.4249266571659549)
('BLVRA', 'MLPH', 0.5168581956435427)
('BLVRA', 'MMP11', 0.04148524769915193)
('BLVRA', 'MYC', nan)
('BLVRA', 'NAT1', 0.46245122316217624)
('BLVRA', 'NDC80', nan)
('BLVRA', 'NUF2', nan)
('BLVRA', 'PGR', 0.3676995590594441)
('BLVRA', 'PHGDH', -0.4117288203575204)
('BLVRA', 'RRM2', 0.02276774881518579)
('BLVRA', 'SFRP1', -0.26518262916175345)
('BLVRA', 'SLC39A6', nan)
('BLVRA', 'TYMS', nan)
('BLVRA', 'UBE2C', -0.14062107743596483)
('BLVRA', 'UBE2T', -0.19344985872857992)
('CCNB1', 'ACTR3B', nan)
('CCNB1', 'ANLN', nan)
('CCNB1', 'BAG1', nan)
('CCNB1', 'BCL2', nan)
('CCNB1', 'BIRC5', nan)
('CCNB1', 'BLVRA', nan)
('CCNB1', 'CCNB1', nan)
('CCNB1', 'CCNE1', nan)
('CCNB1', 'CDC20', nan)
('CCNB1', 'CDH3', nan)
('CCNB1', 'CENPF', nan)
('CCNB1', 'CEP55', nan)
('CCNB1', 'CXXC5', nan)
('CCNB1', 'EGFR', nan)
('CCNB1', 'ERBB2', nan)
('CCNB1', 'ESR1', nan)
('CCNB1', 'EXO1', nan)
('CCNB1', 'FGFR4', nan)
('CCNB1', 'FOXA1', nan)
('CCNB1', 'FOXC1', nan)
('CCNB1', 'GRB7', nan)
('CCNB1', 'KIF2C', nan)
('CCNB1', 'KRT14', nan)
('CCNB1', 'KRT17', nan)
('CCNB1', 'KRT5', nan)
('CCNB1', 'MAPT', nan)
('CCNB1', 'MELK', nan)
('CCNB1', 'MKI67', nan)
('CCNB1', 'MLPH', nan)
('CCNB1', 'MMP11', nan)
('CCNB1', 'MYC', nan)
('CCNB1', 'NAT1', nan)
('CCNB1', 'NDC80', nan)
('CCNB1', 'NUF2', nan)
('CCNB1', 'PGR', nan)
('CCNB1', 'PHGDH', nan)
('CCNB1', 'RRM2', nan)
('CCNB1', 'SFRP1', nan)
('CCNB1', 'SLC39A6', nan)
('CCNB1', 'TYMS', nan)
('CCNB1', 'UBE2C', nan)
('CCNB1', 'UBE2T', nan)
('CCNE1', 'ACTR3B', nan)
('CCNE1', 'ANLN', nan)
('CCNE1', 'BAG1', nan)
('CCNE1', 'BCL2', nan)
('CCNE1', 'BIRC5', nan)
('CCNE1', 'BLVRA', nan)
('CCNE1', 'CCNB1', nan)
('CCNE1', 'CCNE1', nan)
('CCNE1', 'CDC20', nan)
('CCNE1', 'CDH3', nan)
('CCNE1', 'CENPF', nan)
('CCNE1', 'CEP55', nan)
('CCNE1', 'CXXC5', nan)
('CCNE1', 'EGFR', nan)
('CCNE1', 'ERBB2', nan)
('CCNE1', 'ESR1', nan)
('CCNE1', 'EXO1', nan)
('CCNE1', 'FGFR4', nan)
('CCNE1', 'FOXA1', nan)
('CCNE1', 'FOXC1', nan)
('CCNE1', 'GRB7', nan)
('CCNE1', 'KIF2C', nan)
('CCNE1', 'KRT14', nan)
('CCNE1', 'KRT17', nan)
('CCNE1', 'KRT5', nan)
('CCNE1', 'MAPT', nan)
('CCNE1', 'MELK', nan)
('CCNE1', 'MKI67', nan)
('CCNE1', 'MLPH', nan)
('CCNE1', 'MMP11', nan)
('CCNE1', 'MYC', nan)
('CCNE1', 'NAT1', nan)
('CCNE1', 'NDC80', nan)
('CCNE1', 'NUF2', nan)
('CCNE1', 'PGR', nan)
('CCNE1', 'PHGDH', nan)
('CCNE1', 'RRM2', nan)
('CCNE1', 'SFRP1', nan)
('CCNE1', 'SLC39A6', nan)
('CCNE1', 'TYMS', nan)
('CCNE1', 'UBE2C', nan)
('CCNE1', 'UBE2T', nan)
('CDC20', 'ACTR3B', nan)
('CDC20', 'ANLN', nan)
('CDC20', 'BAG1', nan)
('CDC20', 'BCL2', nan)
('CDC20', 'BIRC5', nan)
('CDC20', 'BLVRA', nan)
('CDC20', 'CCNB1', nan)
('CDC20', 'CCNE1', nan)
('CDC20', 'CDC20', nan)
('CDC20', 'CDH3', nan)
('CDC20', 'CENPF', nan)
('CDC20', 'CEP55', nan)
('CDC20', 'CXXC5', nan)
('CDC20', 'EGFR', nan)
('CDC20', 'ERBB2', nan)
('CDC20', 'ESR1', nan)
('CDC20', 'EXO1', nan)
('CDC20', 'FGFR4', nan)
('CDC20', 'FOXA1', nan)
('CDC20', 'FOXC1', nan)
('CDC20', 'GRB7', nan)
('CDC20', 'KIF2C', nan)
('CDC20', 'KRT14', nan)
('CDC20', 'KRT17', nan)
('CDC20', 'KRT5', nan)
('CDC20', 'MAPT', nan)
('CDC20', 'MELK', nan)
('CDC20', 'MKI67', nan)
('CDC20', 'MLPH', nan)
('CDC20', 'MMP11', nan)
('CDC20', 'MYC', nan)
('CDC20', 'NAT1', nan)
('CDC20', 'NDC80', nan)
('CDC20', 'NUF2', nan)
('CDC20', 'PGR', nan)
('CDC20', 'PHGDH', nan)
('CDC20', 'RRM2', nan)
('CDC20', 'SFRP1', nan)
('CDC20', 'SLC39A6', nan)
('CDC20', 'TYMS', nan)
('CDC20', 'UBE2C', nan)
('CDC20', 'UBE2T', nan)
('CDH3', 'ACTR3B', nan)
('CDH3', 'ANLN', nan)
('CDH3', 'BAG1', nan)
('CDH3', 'BCL2', nan)
('CDH3', 'BIRC5', nan)
('CDH3', 'BLVRA', nan)
('CDH3', 'CCNB1', nan)
('CDH3', 'CCNE1', nan)
('CDH3', 'CDC20', nan)
('CDH3', 'CDH3', nan)
('CDH3', 'CENPF', nan)
('CDH3', 'CEP55', nan)
('CDH3', 'CXXC5', nan)
('CDH3', 'EGFR', nan)
('CDH3', 'ERBB2', nan)
('CDH3', 'ESR1', nan)
('CDH3', 'EXO1', nan)
('CDH3', 'FGFR4', nan)
('CDH3', 'FOXA1', nan)
('CDH3', 'FOXC1', nan)
('CDH3', 'GRB7', nan)
('CDH3', 'KIF2C', nan)
('CDH3', 'KRT14', nan)
('CDH3', 'KRT17', nan)
('CDH3', 'KRT5', nan)
('CDH3', 'MAPT', nan)
('CDH3', 'MELK', nan)
('CDH3', 'MKI67', nan)
('CDH3', 'MLPH', nan)
('CDH3', 'MMP11', nan)
('CDH3', 'MYC', nan)
('CDH3', 'NAT1', nan)
('CDH3', 'NDC80', nan)
('CDH3', 'NUF2', nan)
('CDH3', 'PGR', nan)
('CDH3', 'PHGDH', nan)
('CDH3', 'RRM2', nan)
('CDH3', 'SFRP1', nan)
('CDH3', 'SLC39A6', nan)
('CDH3', 'TYMS', nan)
('CDH3', 'UBE2C', nan)
('CDH3', 'UBE2T', nan)
('CENPF', 'ACTR3B', -0.036584442733597164)
('CENPF', 'ANLN', 0.7535035523482286)
('CENPF', 'BAG1', -0.29681847539230727)
('CENPF', 'BCL2', nan)
('CENPF', 'BIRC5', nan)
('CENPF', 'BLVRA', -0.32129288315998045)
('CENPF', 'CCNB1', nan)
('CENPF', 'CCNE1', nan)
('CENPF', 'CDC20', nan)
('CENPF', 'CDH3', nan)
('CENPF', 'CENPF', 0.9999999999999998)
('CENPF', 'CEP55', nan)
('CENPF', 'CXXC5', nan)
('CENPF', 'EGFR', 0.23048643406365063)
('CENPF', 'ERBB2', -0.0716616694979123)
('CENPF', 'ESR1', -0.269176093423885)
('CENPF', 'EXO1', nan)
('CENPF', 'FGFR4', nan)
('CENPF', 'FOXA1', -0.39577932077085715)
('CENPF', 'FOXC1', nan)
('CENPF', 'GRB7', 0.030041809726824475)
('CENPF', 'KIF2C', 0.7404914958168379)
('CENPF', 'KRT14', 0.3035753968796553)
('CENPF', 'KRT17', 0.3422483255088519)
('CENPF', 'KRT5', 0.36524503181422907)
('CENPF', 'MAPT', -0.22036310930859365)
('CENPF', 'MELK', nan)
('CENPF', 'MKI67', 0.616384595473676)
('CENPF', 'MLPH', -0.3569416266974509)
('CENPF', 'MMP11', 0.06381559213637128)
('CENPF', 'MYC', nan)
('CENPF', 'NAT1', -0.2717637419683077)
('CENPF', 'NDC80', nan)
('CENPF', 'NUF2', nan)
('CENPF', 'PGR', -0.18509483705961466)
('CENPF', 'PHGDH', 0.38052339219172465)
('CENPF', 'RRM2', 0.5065593991804508)
('CENPF', 'SFRP1', 0.1671776453653486)
('CENPF', 'SLC39A6', nan)
('CENPF', 'TYMS', nan)
('CENPF', 'UBE2C', 0.601946878257302)
('CENPF', 'UBE2T', 0.6785140375797916)
('CEP55', 'ACTR3B', nan)
('CEP55', 'ANLN', nan)
('CEP55', 'BAG1', nan)
('CEP55', 'BCL2', nan)
('CEP55', 'BIRC5', nan)
('CEP55', 'BLVRA', nan)
('CEP55', 'CCNB1', nan)
('CEP55', 'CCNE1', nan)
('CEP55', 'CDC20', nan)
('CEP55', 'CDH3', nan)
('CEP55', 'CENPF', nan)
('CEP55', 'CEP55', nan)
('CEP55', 'CXXC5', nan)
('CEP55', 'EGFR', nan)
('CEP55', 'ERBB2', nan)
('CEP55', 'ESR1', nan)
('CEP55', 'EXO1', nan)
('CEP55', 'FGFR4', nan)
('CEP55', 'FOXA1', nan)
('CEP55', 'FOXC1', nan)
('CEP55', 'GRB7', nan)
('CEP55', 'KIF2C', nan)
('CEP55', 'KRT14', nan)
('CEP55', 'KRT17', nan)
('CEP55', 'KRT5', nan)
('CEP55', 'MAPT', nan)
('CEP55', 'MELK', nan)
('CEP55', 'MKI67', nan)
('CEP55', 'MLPH', nan)
('CEP55', 'MMP11', nan)
('CEP55', 'MYC', nan)
('CEP55', 'NAT1', nan)
('CEP55', 'NDC80', nan)
('CEP55', 'NUF2', nan)
('CEP55', 'PGR', nan)
('CEP55', 'PHGDH', nan)
('CEP55', 'RRM2', nan)
('CEP55', 'SFRP1', nan)
('CEP55', 'SLC39A6', nan)
('CEP55', 'TYMS', nan)
('CEP55', 'UBE2C', nan)
('CEP55', 'UBE2T', nan)
('CXXC5', 'ACTR3B', nan)
('CXXC5', 'ANLN', nan)
('CXXC5', 'BAG1', nan)
('CXXC5', 'BCL2', nan)
('CXXC5', 'BIRC5', nan)
('CXXC5', 'BLVRA', nan)
('CXXC5', 'CCNB1', nan)
('CXXC5', 'CCNE1', nan)
('CXXC5', 'CDC20', nan)
('CXXC5', 'CDH3', nan)
('CXXC5', 'CENPF', nan)
('CXXC5', 'CEP55', nan)
('CXXC5', 'CXXC5', nan)
('CXXC5', 'EGFR', nan)
('CXXC5', 'ERBB2', nan)
('CXXC5', 'ESR1', nan)
('CXXC5', 'EXO1', nan)
('CXXC5', 'FGFR4', nan)
('CXXC5', 'FOXA1', nan)
('CXXC5', 'FOXC1', nan)
('CXXC5', 'GRB7', nan)
('CXXC5', 'KIF2C', nan)
('CXXC5', 'KRT14', nan)
('CXXC5', 'KRT17', nan)
('CXXC5', 'KRT5', nan)
('CXXC5', 'MAPT', nan)
('CXXC5', 'MELK', nan)
('CXXC5', 'MKI67', nan)
('CXXC5', 'MLPH', nan)
('CXXC5', 'MMP11', nan)
('CXXC5', 'MYC', nan)
('CXXC5', 'NAT1', nan)
('CXXC5', 'NDC80', nan)
('CXXC5', 'NUF2', nan)
('CXXC5', 'PGR', nan)
('CXXC5', 'PHGDH', nan)
('CXXC5', 'RRM2', nan)
('CXXC5', 'SFRP1', nan)
('CXXC5', 'SLC39A6', nan)
('CXXC5', 'TYMS', nan)
('CXXC5', 'UBE2C', nan)
('CXXC5', 'UBE2T', nan)
('EGFR', 'ACTR3B', 0.25082183955594073)
('EGFR', 'ANLN', 0.29774672317077555)
('EGFR', 'BAG1', -0.2219563389744587)
('EGFR', 'BCL2', nan)
('EGFR', 'BIRC5', nan)
('EGFR', 'BLVRA', -0.41020181429257757)
('EGFR', 'CCNB1', nan)
('EGFR', 'CCNE1', nan)
('EGFR', 'CDC20', nan)
('EGFR', 'CDH3', nan)
('EGFR', 'CENPF', 0.23048643406365063)
('EGFR', 'CEP55', nan)
('EGFR', 'CXXC5', nan)
('EGFR', 'EGFR', 0.9999999999999998)
('EGFR', 'ERBB2', 0.17325305902432503)
('EGFR', 'ESR1', -0.47807972396938164)
('EGFR', 'EXO1', nan)
('EGFR', 'FGFR4', nan)
('EGFR', 'FOXA1', -0.4191824148324476)
('EGFR', 'FOXC1', nan)
('EGFR', 'GRB7', 0.2242253286434317)
('EGFR', 'KIF2C', 0.2969044305675623)
('EGFR', 'KRT14', 0.24851591578362406)
('EGFR', 'KRT17', 0.23171676299078955)
('EGFR', 'KRT5', 0.24660696955388278)
('EGFR', 'MAPT', -0.42434916943597434)
('EGFR', 'MELK', nan)
('EGFR', 'MKI67', 0.38010713737913143)
('EGFR', 'MLPH', -0.2694012408210077)
('EGFR', 'MMP11', -0.0990816619953312)
('EGFR', 'MYC', nan)
('EGFR', 'NAT1', -0.23746146291731576)
('EGFR', 'NDC80', nan)
('EGFR', 'NUF2', nan)
('EGFR', 'PGR', -0.33867482256175263)
('EGFR', 'PHGDH', 0.4966443948034727)
('EGFR', 'RRM2', 0.07284272463997353)
('EGFR', 'SFRP1', 0.3450335637739762)
('EGFR', 'SLC39A6', nan)
('EGFR', 'TYMS', nan)
('EGFR', 'UBE2C', 0.06162577160233643)
('EGFR', 'UBE2T', 0.1579760498431823)
('ERBB2', 'ACTR3B', -0.04982933108900975)
('ERBB2', 'ANLN', 0.020209716834383207)
('ERBB2', 'BAG1', -0.07581819151100239)
('ERBB2', 'BCL2', nan)
('ERBB2', 'BIRC5', nan)
('ERBB2', 'BLVRA', 0.06534490853340927)
('ERBB2', 'CCNB1', nan)
('ERBB2', 'CCNE1', nan)
('ERBB2', 'CDC20', nan)
('ERBB2', 'CDH3', nan)
('ERBB2', 'CENPF', -0.0716616694979123)
('ERBB2', 'CEP55', nan)
('ERBB2', 'CXXC5', nan)
('ERBB2', 'EGFR', 0.17325305902432503)
('ERBB2', 'ERBB2', 1.0)
('ERBB2', 'ESR1', -0.14048287950476318)
('ERBB2', 'EXO1', nan)
('ERBB2', 'FGFR4', nan)
('ERBB2', 'FOXA1', 0.15498893682895104)
('ERBB2', 'FOXC1', nan)
('ERBB2', 'GRB7', 0.9217618314468214)
('ERBB2', 'KIF2C', -0.057554439784874595)
('ERBB2', 'KRT14', -0.1633680650363194)
('ERBB2', 'KRT17', -0.19796069252492474)
('ERBB2', 'KRT5', -0.16959131870581493)
('ERBB2', 'MAPT', -0.14180112113225304)
('ERBB2', 'MELK', nan)
('ERBB2', 'MKI67', -0.012625189258930351)
('ERBB2', 'MLPH', 0.30622918747467165)
('ERBB2', 'MMP11', 0.08192031527579384)
('ERBB2', 'MYC', nan)
('ERBB2', 'NAT1', -0.0427934901432511)
('ERBB2', 'NDC80', nan)
('ERBB2', 'NUF2', nan)
('ERBB2', 'PGR', -0.18297474885838946)
('ERBB2', 'PHGDH', 0.009940077100243885)
('ERBB2', 'RRM2', 0.18100179679230624)
('ERBB2', 'SFRP1', -0.1580086270330205)
('ERBB2', 'SLC39A6', nan)
('ERBB2', 'TYMS', nan)
('ERBB2', 'UBE2C', -0.016395065239510974)
('ERBB2', 'UBE2T', 0.04615282552002662)
('ESR1', 'ACTR3B', -0.361681296315095)
('ESR1', 'ANLN', -0.42584105237535097)
('ESR1', 'BAG1', 0.3719128646580987)
('ESR1', 'BCL2', nan)
('ESR1', 'BIRC5', nan)
('ESR1', 'BLVRA', 0.49203904075912774)
('ESR1', 'CCNB1', nan)
('ESR1', 'CCNE1', nan)
('ESR1', 'CDC20', nan)
('ESR1', 'CDH3', nan)
('ESR1', 'CENPF', -0.26917609342388504)
('ESR1', 'CEP55', nan)
('ESR1', 'CXXC5', nan)
('ESR1', 'EGFR', -0.4780797239693816)
('ESR1', 'ERBB2', -0.14048287950476318)
('ESR1', 'ESR1', 1.0)
('ESR1', 'EXO1', nan)
('ESR1', 'FGFR4', nan)
('ESR1', 'FOXA1', 0.6592428753544022)
('ESR1', 'FOXC1', nan)
('ESR1', 'GRB7', -0.1946425937436886)
('ESR1', 'KIF2C', -0.3961704928969579)
('ESR1', 'KRT14', -0.2744602596679659)
('ESR1', 'KRT17', -0.26649391011960816)
('ESR1', 'KRT5', -0.2655085309795451)
('ESR1', 'MAPT', 0.662066472735685)
('ESR1', 'MELK', nan)
('ESR1', 'MKI67', -0.46075786944041996)
('ESR1', 'MLPH', 0.4240773758493683)
('ESR1', 'MMP11', -0.07424861859090637)
('ESR1', 'MYC', nan)
('ESR1', 'NAT1', 0.5303288674904376)
('ESR1', 'NDC80', nan)
('ESR1', 'NUF2', nan)
('ESR1', 'PGR', 0.7395564845489492)
('ESR1', 'PHGDH', -0.3926252566514175)
('ESR1', 'RRM2', -0.16161485757942123)
('ESR1', 'SFRP1', -0.34649213645146587)
('ESR1', 'SLC39A6', nan)
('ESR1', 'TYMS', nan)
('ESR1', 'UBE2C', -0.2510565359932017)
('ESR1', 'UBE2T', -0.2533066341438378)
('EXO1', 'ACTR3B', nan)
('EXO1', 'ANLN', nan)
('EXO1', 'BAG1', nan)
('EXO1', 'BCL2', nan)
('EXO1', 'BIRC5', nan)
('EXO1', 'BLVRA', nan)
('EXO1', 'CCNB1', nan)
('EXO1', 'CCNE1', nan)
('EXO1', 'CDC20', nan)
('EXO1', 'CDH3', nan)
('EXO1', 'CENPF', nan)
('EXO1', 'CEP55', nan)
('EXO1', 'CXXC5', nan)
('EXO1', 'EGFR', nan)
('EXO1', 'ERBB2', nan)
('EXO1', 'ESR1', nan)
